"","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48"
"N099700",34442.0301483839,31490.5008482525,29065.9711977692,27223.8940952156,25755.3550996108,24725.3071148365,24132.3967091248,24264.6134970315,24802.8613282785,25628.2946966264,27178.9898514228,28736.6695796555,30623.9312959126,32458.3771057833,33959.6056842096,35447.43552499,36440.2745489797,37071.6023736642,37383.3514314692,37116.4120110022,36309.7911264052,35275.2033493964,33908.9222429195,33073.8234164057,31047.5414277861,28603.8158490489,26531.7896627217,25011.6366559536,23829.4565307975,23003.7724569579,22627.8669188545,22937.0932150468,23544.6451895552,24463.1559359886,26242.1388387161,27996.3370248292,29948.57779086,31800.3270819224,33369.6671107605,34874.2802538792,35860.584547425,36524.7422492114,36937.787532228,36748.3430559652,35995.1647279391,34960.4828558511,33594.7194647224,32843.7596082865
"N099701",335.007355507158,300.091783837739,281.370821664546,263.018120812355,249.047692310127,242.420720932171,243.048316301916,249.428932762842,253.188407135324,268.02902198668,292.807204025192,313.862097204378,329.389558026616,343.946083286543,353.550381439849,357.823770897537,360.314735221428,354.212477717864,347.494598577373,334.171344686531,316.333582012717,308.887313641268,296.931988742123,279.37257249926,257.688054879136,235.749544936521,224.284710417615,211.915640418857,202.558363643027,198.550210802396,201.246001548411,207.369174265852,211.393197705194,225.440993241275,246.629486936345,266.16218073198,280.274699520329,293.309839825087,302.512574207533,307.823469924396,310.390395120043,305.617471822707,301.428102924168,290.1728719816,275.76759061284,268.499599163895,259.02565285583,244.522616229549
"N099702",2609.83447609496,2309.65274643143,2108.9012835079,1963.3604147975,1866.77403631504,1821.29877252546,1851.10774558648,1938.912290532,2045.01911238605,2247.97155647156,2437.87597261708,2641.21073564163,2814.16795105881,2939.36410129694,2950.18290184712,2960.83800492866,2951.66691666809,2903.71835833087,2891.51246010632,2859.08653827706,2833.17806280289,2763.34526104274,2610.67291298275,2439.49022736342,2268.44018727084,2058.50358008845,1924.8977139075,1824.31033362632,1763.98273691323,1743.62623770585,1790.75869958129,1893.94501058033,2003.83682691695,2214.39541789197,2409.16781463807,2614.54381545496,2788.20727105335,2912.27112844029,2931.81139563561,2938.99449356262,2927.64441458388,2888.28051732828,2877.06411297442,2844.1415959783,2820.51829097543,2752.21597972326,2604.30862752483,2434.25752849225
"N099703",1569.58041154531,1417.16752687076,1321.18071869186,1218.36606377886,1153.32569597634,1090.50664462627,1065.82315643343,1049.70374279206,1051.4812877472,1074.05656381647,1191.13476881884,1256.63898099172,1305.98823616618,1351.1316264014,1426.36715900087,1443.80770859899,1453.26123395924,1482.30075992649,1508.62148319768,1516.21292576128,1516.57499131089,1495.36797943868,1451.78380022125,1433.65466786398,1398.14581995903,1288.32118894712,1218.62001162768,1133.03569835486,1081.85813983139,1027.47183075941,1009.57965197769,1000.57540004592,1007.22419060781,1031.97100780036,1153.4289040917,1220.2717598366,1273.84939095299,1319.87771802266,1398.12476386672,1419.18060790766,1429.94464696033,1457.02913552337,1487.62068083889,1495.58257937026,1496.66523694351,1477.38406452497,1434.01718939512,1417.47900290018
"N099704",346.885781218018,312.651618805695,273.827185504081,232.353104593559,194.474061336103,183.59848342994,176.521796721165,170.56501313968,166.319936345575,174.927043003787,190.397797001704,203.584164494373,218.00043783146,229.060566452732,236.787361053921,246.986547918623,254.207897631008,262.101192732108,274.904370802937,280.396952204591,283.462496914166,283.292139710228,275.163141054742,264.198076111175,245.846698170285,227.045842163541,202.918058939686,174.401301250103,147.719791386109,141.437394047996,137.10765069383,133.401461854299,131.159175895137,138.600124040473,151.810108187637,163.391675456055,175.895483878118,185.268443565053,192.663098037637,201.303962033926,208.136246095406,215.506953511546,226.324413662947,232.350499836767,235.42339145446,235.90766317544,229.821097702605,221.628063943233
"N099705",253.074340967065,212.141826752104,156.879822816255,106.054169625937,88.0451594475346,77.6162379770803,71.3513311160046,66.583527419731,64.5110098268126,63.9947609074073,62.6142373296208,62.6572924451161,64.8503799363104,67.7859825155441,75.3598751933311,91.8491002464278,118.910229082119,147.268638471058,152.763549740681,145.9029878251,143.533669537723,136.279252974392,124.462529042455,110.323964580838,95.0474229430011,86.2987519884558,65.9452055389935,46.626420331519,41.0199396610131,37.351103615559,36.2451704427162,33.8386421088424,32.1825755627404,32.519554503973,32.0741690318936,33.5039901098051,36.6104980185158,36.7253332286355,40.7061966002337,55.5122328485981,67.6561947280535,88.1714902181386,94.7663574601041,86.7638689687859,85.6134216061258,87.2449297540242,74.7377429496605,66.1754464272809
"N099706",22881.8981802164,20786.6233635967,19325.0225828827,18132.2126368817,17308.7911204688,16873.9852443335,16694.2227149673,16925.3207808153,17408.3434132485,18238.1012510895,19575.4925407236,21042.1693034074,22320.5093427755,23475.2826019511,24425.5133937765,25073.0276887155,25350.1044540027,25604.2167288225,25702.8770377275,25475.3709007292,24847.3787739931,23824.469765057,23324.5821737484,22241.0883825346,20500.3380140426,18674.7641735321,17435.3915409105,16529.6062177417,15876.0158119432,15497.6365554641,15455.9409584517,15724.2036838037,16181.0043306427,17219.3054440592,18633.2738558843,20172.0479672392,21701.3944448527,22750.4751481984,23561.3890639188,24218.8648129313,24534.4737893147,24717.7879102712,24626.6629168631,24357.8912130983,23814.4701983852,22888.8089450943,22410.333848383,21232.0761844465
"N099707",565019.322787695,523169.632259892,487718.329677241,457543.847961181,434630.171717533,421576.074424098,419374.976473842,427398.591187862,442101.658964391,463348.611370275,490711.031740363,522564.086604538,554454.278655381,582296.333542206,604774.725676287,622105.15935149,633126.353787681,638989.641524194,639313.227215939,634458.536347936,621927.397873941,604111.486796747,586757.433286006,559050.771718526,522400.967276893,485572.215246625,453566.450920215,426957.378435626,407439.825848919,395268.309815874,392857.375320514,400406.8233792,413017.711131042,436254.982515993,464402.671409926,496675.15395271,528102.886308667,552264.403037459,577349.765108237,593663.792896099,603647.890528086,612105.666312376,612537.564281644,609296.597863251,594324.084293575,580618.862407226,562002.803375894,536775.264062898
"N099708",5284.73450736899,4982.91172428348,4741.01507371717,4536.237937178,4373.64193441119,4294.81752924643,4242.21764863993,4257.44260674103,4285.94406733977,4328.86495745035,4394.20292016804,4606.85011291898,4803.64535032497,4960.69140825849,5100.40760692861,5149.88569016236,5253.25645874079,5319.3652094881,5393.68302476393,5426.36886973069,5441.28442052752,5398.76290728559,5307.28761268863,5233.48916291553,5149.56073562112,4884.00716073184,4671.45883879829,4484.02912646142,4334.57905478665,4268.59834290511,4223.95644277734,4245.90030543881,4280.89828645106,4328.08498117439,4396.22416337165,4611.13702397352,4812.91171796313,4971.36213344364,5107.8256443271,5159.63288054873,5264.17427734899,5331.98985317899,5405.01017843696,5437.20193330881,5452.25810508896,5410.39249670199,5319.39234952293,5245.78233877697
"N099709",1249.81072470967,1022.43800611377,853.914841118063,697.190553479163,540.4735283333,467.521696235454,419.019054114992,389.065462891296,393.974396807497,416.861734979439,445.097578724502,476.133817065894,489.481659340038,530.843297851334,552.181443630284,580.105395596191,621.451906716686,703.883396501517,760.057450753823,758.96807101459,783.475352308404,774.340114093337,765.613748432604,722.330334541733,705.731422789448,600.401896466543,520.36524308872,437.397432630692,344.381997570042,303.960716760709,275.276504538139,260.634535347908,265.015911652032,285.978192563726,306.853287745045,332.64782152539,345.456394395686,374.615330831856,392.815246608303,418.719171502217,450.143631593005,510.52891282496,552.040892490487,555.909399366946,577.416323250125,576.232690494478,564.630084270792,537.993995114138
"N099710",7.16809290733045,6.54306337547359,12.846587515075,29.6165302454376,61.2750259350254,85.6667587275881,122.820726052719,158.580081285186,250.70680811378,282.255064239647,220.497308051725,186.454381943948,197.606797027127,113.883544437367,74.8389542538364,39.8514492848419,15.8518433327013,19.1926540297991,8.31481662919305,13.3569711623581,2.51148778206516,4.27911901393372,4.4619793463462,0.810051607576042,2.56988341995293,6.95621256272534,5.45280702312084,11.7903404024119,80.7844975011194,141.017280244819,96.3864374569071,342.846938381606,650.2961358398,834.363089985368,730.333542803642,649.761222989959,494.342105128668,636.807865299423,202.447246308523,148.310809627128,90.5305324623009,119.369762116664,79.7886156618174,33.3998292863953,27.2941580980141,31.7919092855909,25.336912715582,1.15020041058051
"N099711",7.22392445655248,8.22154360924299,14.0910033746651,22.9934816450344,55.8008768989366,82.037397163432,124.169769878886,170.814856528218,264.798770364837,287.898484650105,210.512756903489,195.768942656807,172.222228534269,141.453359756767,68.7852077480313,40.3052562756261,20.0981928273598,14.7637272724401,9.63620278887629,8.35178880861736,3.48649809360722,4.8436630476408,2.29338825555851,2.38072519379966,4.30115861601917,4.44637317982733,4.58953023209779,11.8066903100585,24.5992846911536,51.6090846034094,91.8801719845769,58.9174601688684,201.975458128986,251.843140191413,123.043597863832,231.958190740079,261.446793461326,122.99121443208,86.4654303972366,57.2557566960984,9.5961353122018,25.5086959610735,34.1138479217952,22.3804418563859,6.41133162098276,12.4476113384412,1.55229045287615,4.90070420845041
"N099712",-190.233173322664,-214.417103637053,-147.299797282885,-62.8750360791839,222.2648288602,326.374127625073,546.699081186543,954.792837581748,1840.50676484595,2365.2717806261,2059.65344943205,2087.54711147828,2055.29829090954,2180.72978719508,2053.86832361879,1592.62830221475,1308.91815827771,958.923770745121,624.448620433472,337.633500334462,-1.28716569427434,-120.641990707025,-194.728633245277,-229.754144821385,-282.040386224799,-291.010417650329,-207.059952157946,-132.774127846999,129.014512509721,227.716820636869,446.798349831031,817.739353189581,1659.0467965129,2144.19298009171,1871.39060679791,1897.89324865266,1883.656046119,2037.42455632594,1975.77690098279,1560.3655228446,1344.19217174282,962.999816496045,649.431433090935,366.943492908489,29.7753529777447,-117.153572468994,-191.48497162446,-236.763947798006
"N099713",9.92399522151061,10.4946764394215,16.3899899899441,31.5470313700303,61.3035181159548,81.7449349178567,118.628956397789,154.919998885525,224.807417529562,240.505879298496,204.77864532274,186.791285655381,172.269233839588,149.483331461877,107.896267030244,70.9769511659397,55.6414811177501,44.1430107018273,27.3807013180544,20.9244741497619,11.018723432866,10.39248695278,3.10352003357275,9.28065097470699,5.28335506194253,5.01135701145358,7.14513622922641,16.3045131256958,26.586326474935,33.5707471823762,64.8972162365044,51.254242370896,86.1178152331008,111.478988232315,98.2706419180258,137.617341412167,101.630074486412,142.997941636882,72.75571456125,54.042408087018,67.7325449558166,47.3955939191601,22.6590010604041,13.2800925877218,8.38365771032295,13.5472354456488,12.3015013703207,10.0131561501903
"N099714",15.5628463568069,22.4969435004739,48.8898725599146,116.964924176385,230.899411096474,182.523340157104,201.597598804263,257.824019639228,363.837675922794,392.148576494984,346.551280270434,360.109507814575,460.240005523064,569.760823267442,377.084470530585,279.108294205851,200.235245300796,196.53681611996,195.953681849413,136.648218064826,57.1529929996032,32.5327684875333,21.1061728702025,23.3177845062241,22.3136401223187,29.9106215090492,74.367523962941,182.296836192369,427.82663704474,343.926557583841,404.30808554911,448.579899319564,858.081257021559,700.178337248077,908.300545967601,739.745393698477,1141.46572040576,1047.13392661693,755.313405122062,568.318101376197,610.559553419256,605.315283812898,297.442060160741,341.779123755269,130.572853580836,86.6373992891322,60.058785203043,71.8456950072305
"N099715",23.5672940015382,34.3503924577237,74.7027791160106,136.884362594414,238.115003374714,151.529703730096,113.455448759272,127.614098542853,192.886969004048,197.908029853219,145.809047734983,132.621287498336,165.709369698048,195.310980063518,109.406718467522,68.1409923147621,67.6738198643634,63.8146523688456,36.2848161338738,23.7917787542478,13.892896448825,6.88536062256571,7.80496568291665,2.40330120912358,9.59516283140374,15.3903839555628,14.7811763258987,29.582258065609,121.411163535587,80.9609797200242,98.300830389896,160.466824356344,105.919227081063,196.676364798699,179.283400476398,207.78940201738,347.748404540545,415.03282941058,34.75010518197,73.5517525559753,155.38212049292,192.933818254697,154.775624077175,36.2838614279462,65.8662131662404,6.42490519697412,6.9703648024597,13.7257376120979
"N099716",6.39291583410295,8.23091876318244,19.7605165421708,44.1170951525528,36.8487847250638,30.2311865917243,23.8453713833601,41.2226822449402,37.2670784943659,36.1232563722681,23.6642010285091,56.8003890394493,27.7635373404994,92.6252102413564,38.8945383284404,60.2367347495069,9.2762892065698,28.1407835786995,18.2145014390517,2.46927507044802,7.12668700525319,8.48360489170727,4.53566482567794,1.53954546587374,0.652306737311392,31.3448019330208,7.88517109866461,70.8339957231851,80.0061724996253,74.9678481838591,212.532856023669,68.6896132471534,516.651134600586,99.9174523964953,385.068617891005,919.937358615989,771.464351924492,989.924507698058,1333.80554328997,320.515441472977,45.7823601232717,324.579961711693,358.187499284005,70.0326823931618,24.57124623446,33.2588920316539,119.071448964111,22.4421548800319
"N099717",4.96874548405084,6.61922788811518,18.1412294170116,18.6762503444801,27.5163759289032,16.6304095116692,13.9518271215956,14.3510721058809,23.519307120044,20.2826773946104,13.7702597987781,17.4348033094661,17.85724853715,20.8524652473987,13.7315311215926,8.47572580049213,4.80257802420111,4.31139489817642,4.26057721840235,2.38493057898897,1.59924233462452,1.40917863443615,1.39848916496199,1.27233079178785,1.22803390440069,1.48084201344884,4.46582253082354,5.2369407905547,8.43806095343088,4.59535590957293,4.13670985875206,4.26227832205336,9.38341277479963,8.58444038405903,5.25139295036138,8.52690513834763,5.40463146306953,8.12060817636151,7.21499569419406,3.95298128439363,1.8310579300276,1.82813017732221,1.99560235334697,1.09427471781403,1.29072954421875,1.04462704841941,1.14135042406284,1.08438885620853
"N099718",5.2519833137809,11.8895803531639,43.8334839376796,45.6915576205886,69.6360243363773,38.7124255368856,25.3611138837662,27.044001011812,49.148040053898,32.9540400375218,27.6592100654342,37.5642923722868,72.2117505305351,99.6403985339954,53.2300590694862,29.6747962936342,8.90196726639761,6.2952753506429,14.7074893643627,4.80449498957864,3.52252185844554,6.4514986462716,9.19528335037012,3.44526222424884,11.0491707663787,1.28613561312955,188.332374892358,41.2578092328743,201.36905740726,204.648140871554,318.057890695458,240.521496874828,310.581014515205,408.632122568107,748.628581153465,199.347149347097,847.240448537968,1651.31141716027,297.86344874065,241.71331942623,96.4302949606085,97.2115021909838,125.443126250919,209.071387961797,123.995597321524,90.9114821734881,136.250498813641,83.4558875358546
