"","f1","f2","f3","f4","f5","f6"
"N004199",7695.42347978146,6500.15104827577,5729.83685907309,5141.51821982471,4682.62537864109,4310.0256964394
"N004200",373.837677333905,290.347352377519,242.864947346494,206.348146655449,179.2417536872,172.758051738344
"N004201",1628.82777690162,1492.77831938423,1389.86666484389,1302.42347230717,1231.29411743147,1165.36817724866
"N004202",2188.80069501413,2135.65795714794,2137.96668113824,2171.67043352966,2226.43771252864,2297.11910991572
"N004203",3248.46671545147,2923.78252713573,2583.97425811775,2242.63865604998,1903.44829471451,1587.0145524538
"N004204",1691.91548570843,1514.25252381118,1390.1381875539,1294.7873201004,1216.98050073261,1147.22404230101
"N004205",12401.7181717424,12238.3669164488,12277.6998886728,12401.6794884575,12594.0585782659,12857.3203798672
"N004206",3765.26540629485,3273.81947370498,2932.37300247124,2668.09304983409,2434.79859737939,2269.51479271675
"N004207",1521.58137671216,1295.83386136767,1148.35476137019,1037.02446910869,940.32982332083,863.500693889404
"N004208",8957.15891893241,7720.92514273013,6884.6073213591,6230.31214667389,5748.39714585111,5264.23984451323
"N004209",7122.22645331029,6270.80129293151,5680.99235119716,5243.77061693133,4885.66658885509,4577.94977593008
"N004210",2305.43574570452,2341.79135086029,2357.58715351019,2390.7138559356,2429.64938739215,2471.20017410898
"N004211",2493.71173572241,2535.14426338119,2550.81725374244,2597.46839974197,2645.90367856698,2696.2641442765
"N004212",5252.80748222901,4370.26837026804,3805.70755355601,3401.40426528005,3047.41546220215,2834.57189096246
"N004213",3719.8533820252,3238.39513711362,2931.27056251805,2683.41571372799,2473.03597527828,2285.88133418761
"N004214",3715.75451914795,2161.57554423945,1888.15601695833,1640.1316569039,1484.27206308568,1312.44288487621
"N004215",18471.2499871452,18524.8491919871,18899.0558521721,19447.3834431924,20173.0029018221,20939.6270194637
"N004216",4259.01338539466,4206.90469739922,4041.40418154881,3928.63913683374,3849.65548735381,3791.35247537521
"N004217",20974.6361343498,25925.0928192036,31433.229984897,37805.4413131351,45255.4140299298,53896.7592852363
"N004218",2405.62018302347,2399.90025997781,2442.67576563545,2507.05594500548,2601.84384558795,2708.14395666962
"N004219",5192.66148412776,4963.80110241599,4853.40953202065,4802.16168835988,4775.60068882816,4762.15731756184
"N004220",1631.64122971619,1538.78241848373,1476.1043418328,1429.98676599829,1389.78769507481,1356.58165520529
"N004221",2590.62097007912,2541.57402842747,2502.98789981738,2471.03102847955,2443.1564417217,2418.11157522928
"N004222",2570.67556081159,2546.38799893533,2532.93002872711,2523.93706738492,2518.34591296571,2514.38545487114
"N004223",1401.6404820642,1355.62108283184,1316.47750305864,1288.4374826178,1264.6131351879,1243.53854721514
"N004224",2202.63105722644,2165.77129740703,2145.21580810106,2134.41818485873,2127.58358187788,2125.37485545069
"N004225",1361.9044205549,1265.52083083773,1206.190863801,1158.57576773519,1118.7046090936,1081.80627037232
"N004226",3260.95060981172,3229.95165552957,3214.11221347948,3208.81042739074,3207.29129209378,3207.77743568398
"N004227",5975.30706296543,6846.86030574678,7583.77331941853,8164.51435463275,8801.27636009139,9182.14298926299
"N004228",9951.80893536014,9632.75269386614,9520.58969985532,9259.01237014661,9204.19803870956,8958.1601737789
"N004229",8541.92696658942,9156.44609467104,9805.17035126748,10494.9525389596,11233.5800988207,12007.4214808404
"N004230",8212.18968590371,7956.83787959751,7758.90903621819,7590.23853614734,7444.40151364882,7313.64858126882
"N004231",10775.7750410562,10662.1412352553,10301.151842609,9763.03814062809,9124.60054771927,8425.21192148467
"N004232",6108.23344983481,5985.5802138061,5892.01124272823,5806.21295255915,5715.39822039915,5597.3619039553
"N004233",15045.268327389,13618.8303282593,12612.6736162016,11851.9796611942,11204.0231036546,10657.2227676712
"N004234",1923.09853882565,1679.001713245,1509.60649103784,1389.15933494913,1278.37447654453,1189.06825017139
"N004235",23214.7693219383,24146.0004527276,25410.0910484789,26944.7022656818,28683.4770860871,30643.9194313686
"N004236",7462.40776735422,6836.69873192721,6386.87393908694,6022.83207956025,5723.23243338977,5479.48099127816
"N004237",7416.47674210734,7710.51361707279,7979.67373909878,8215.93462500302,8423.49073877721,8607.50562943732
"N004238",7563.16068063558,7864.00623363961,8110.9551388438,8304.82017245351,8448.26836607036,8548.51554075274
"N004239",8849.55913181654,7799.07834102429,6961.02282194108,6314.10911383822,5783.15791830936,5338.95900973928
"N004240",6309.38367739099,5822.79616105722,5445.3735113457,5130.81800436063,4852.00583667677,4604.40778666721
"N004241",13962.2591535374,14090.1061667961,13923.1184522463,13756.7410591836,13675.3627081665,13632.5791020504
"N004242",1113.72938969845,1075.0478408923,1041.83362090745,1013.63257639378,990.56685751192,969.665192935047
"N004243",3763.30518453888,3822.56693016817,3928.39006102906,4055.33140251993,4206.84206994507,4376.92367033274
"N004244",6342.71716470581,5830.12159506988,5568.08321758133,5394.32913668027,5235.38175464486,5081.4151759067
"N004245",3169.40719996734,3043.39562383655,2958.38291165954,2900.63742105953,2849.65111672849,2809.14765673012
"N004246",3037.74728266823,2932.85918646276,2859.87851935799,2794.50378515699,2743.91669222277,2694.60665520031
"N004247",5974.44689460819,5572.55338764208,5280.03222797714,5035.04178248342,4834.27338833698,4665.15170033908
"N004248",4370.64091301317,3855.93523864071,3497.48152375598,3243.2798510553,3047.50284245431,2878.61339251203
"N004249",2450.47470703754,2517.55887144464,2613.62167516299,2733.33011201361,2867.96478043339,3018.70349586636
"N004250",8504.07785781388,7432.99987893217,6733.22504054524,6163.99219375659,5737.90712084153,5363.30654549988
"N004251",2949.80894606009,2514.62314189181,2223.6862030627,1984.00410413962,1778.38532508262,1598.80574560373
"N004252",512.317204003674,392.282082828784,318.45687018989,261.997046811191,209.780694667962,171.192409367531
"N004253",8613.55472039721,8427.78711350607,8328.89919633841,8277.96693729092,8246.27667056351,8219.26703330208
"N004254",2801.58620229795,2633.71305493725,2547.08219448224,2509.57395168958,2479.31706709513,2476.41279539306
"N004255",2270.50731277907,1967.99643751688,1720.09823606881,1485.85455820531,1271.82553845476,1062.05632114928
"N004256",9813.81300031463,9921.39700192975,10062.9538226612,10225.3452130739,10407.2458882821,10600.1269945998
"N004257",15037.1720562696,14790.0614717249,14509.1807508553,14189.8534203751,13822.990675127,13422.3341200846
"N004258",1088.15705100079,999.455383744903,929.631055125861,871.083835796147,820.668295869522,776.977764925122
"N004259",8506.19244517338,8648.9527066744,8906.72793608635,9210.96949234189,9524.21277277626,9882.05530815252
"N004260",4263.28163221371,3268.53422854721,2709.56663974902,2343.59764766468,2039.2480850838,1850.52756082493
"N004261",2848.19268140405,2456.69326144168,2191.69906055856,1991.71750756936,1838.73092144738,1695.71171082248
"N004262",6389.26514554753,6353.66200733523,6182.94686017406,5900.34445790145,5528.86791928388,5127.96663839487
"N004263",8671.64358239511,8367.39000879158,8146.44464048556,7961.24260605478,7808.52160214992,7666.97091626664
"N004264",1482.41037263082,1332.32692441687,1228.12678507526,1150.82541570982,1087.48724306205,1026.91122935596
"N004265",3744.78931683565,3188.21519348683,2652.35386417248,2154.74748834083,1715.63573975737,1336.29366748545
"N004266",3770.5447975079,3768.25749844889,3821.7039739764,3915.98767284444,4023.32969063772,4155.57632991415
"N004267",14549.2844250758,12707.8148006295,10798.3866187593,8959.82185901325,7337.31674868329,5884.26297143011
"N004268",4229.09266962633,4078.43520267522,3864.04447459467,3592.28010892059,3301.56624881909,2982.89048134356
"N004269",5245.8280781414,4507.87945901688,3785.09979514198,3107.11943626203,2504.51330131296,1981.64361388189
"N004270",13617.5812935615,13457.869328748,13330.3618882706,13215.2903353471,13107.8596965219,12963.0225577438
"N004271",8664.89007773168,8740.44355580628,8808.25326237899,8859.66447005453,8903.73797804942,8947.59369662995
"N004272",10228.5160909474,10437.1178575677,10598.6653178545,10782.6571059088,10986.0773648479,11201.9201927842
"N004273",5674.26997836761,5621.16987547987,5578.67031514793,5594.619259359,5649.705809257,5730.02101542666
"N004274",3057.1245869881,3086.19495990356,3119.82673764572,3169.28649858113,3227.92783096245,3290.95912208887
"N004275",8888.53689967232,9187.64969917079,9429.99236477547,9725.18909647358,10046.2687404276,10394.9097193928
"N004276",7314.77218910091,7453.78915869572,7576.64644328418,7679.41842849574,7765.15274939791,7835.71107663355
"N004277",5338.56503752988,5383.68415957187,5445.64102211032,5522.03086353133,5602.85164967291,5686.5693949618
"N004278",2990.0123310593,3004.79713209979,3029.65569095924,3058.48612319249,3089.9337306803,3124.87545378389
"N004279",3295.53550869201,3311.6758709682,3341.44020665807,3376.17166375799,3415.10926804272,3454.879583453
"N004280",1443.77589041162,1435.44627354332,1426.09565718831,1412.88557825068,1396.99538375931,1378.12220630223
"N004281",10602.8879538643,10665.7220245428,10744.2850087999,10851.1560207101,10961.6734172501,11084.869129417
"N004282",1203.91030517071,1206.29504399313,1186.04328361009,1178.90755662418,1179.06944396325,1180.83297108169
"N004283",9609.16780134119,9685.63585575535,9791.74781704485,9914.20333441536,10049.8280275076,10185.6424832537
"N004284",6940.96437500788,6985.90838160599,7054.67193628742,7137.57492819662,7227.79622484222,7330.94206236967
"N004285",5130.31074968569,5067.1631722037,5039.93359919213,5022.9450326067,5016.13719555428,5025.23681987327
"N004286",5724.7950581715,5659.58187612173,5541.94328646026,5373.4565956431,5164.24060318497,4919.05905145817
"N004287",4900.8017309632,4914.76527477789,4957.4014536482,5018.16132161555,5087.79902828023,5160.15145230898
"N004288",2725.7818383708,2465.13462530837,2205.92331077151,2015.11390312367,1854.99946400114,1715.52799913298
"N004289",2078.57119978719,2062.7995395637,2028.75932425681,1986.23829412336,1930.16798892768,1870.49925995396
"N004290",5876.10013147792,5790.44420320726,5492.51504880077,5297.72381820901,5143.90652488311,5055.93955330248
"N004291",4889.31640280001,5138.46693503289,5299.47621791667,5392.51758086008,5435.26392450062,5391.87783095174
"N004292",1982.74610345147,1998.0000838654,2013.23929099411,2040.93168972344,2071.13500506667,2103.88140354279
"N004293",12079.3545201634,12419.3576716721,12785.6937083615,13163.7871587311,13550.8385695837,13948.7005011124
"N004294",2153.96824778797,2181.85509816192,2195.34626914307,2199.38148403274,2193.81549739564,2173.85464576522
"N004295",5593.29483707408,5320.58042527436,5037.64849219912,4744.40517196624,4446.20988148728,4143.91015883868
"N004296",1760.01256312385,1810.64702099043,1846.04699153841,1865.66581762167,1875.52305264507,1872.08813946153
"N004297",3752.08783857414,3788.54485776084,3812.85502818281,3823.81468462932,3821.24740746968,3808.2024772254
"N004298",2207.91894004886,2243.38841439273,2286.47287933975,2340.63659757891,2398.67357521488,2460.42835841517
"N004299",3785.36685043307,3823.75912738337,3833.54495126687,3842.53426743574,3851.35891150495,3851.11397513847
"N004300",2248.47815183546,2225.31094299413,2183.36083067415,2123.9499549611,2053.06281162144,1970.59289592732
"N004301",11521.2669721317,11028.9332431209,10319.4132847613,9490.95569285858,8551.78200513051,7615.21097712515
"N004302",6924.95886872251,7076.10861459462,7223.96456913007,7408.71844952159,7608.30604988674,7825.66286222871
"N004303",12096.9712784052,12354.8240028331,12375.4360105244,12518.8621834353,12699.4000444285,12920.897569332
"N004304",4367.0380680606,4420.13381187383,4456.33357403155,4472.9504608621,4473.73799243871,4454.22636371175
"N004305",3245.77065015177,3287.50759302967,3286.52958389668,3249.96528705099,3185.87606276552,3087.50277368167
"N004306",4969.37962694626,4846.86130087157,4690.24015940868,4509.44954478115,4310.54759768154,4096.25626301469
"N004307",4354.88252392448,4490.66160089573,4559.85437821764,4649.73445787775,4744.74190489745,4848.8373326516
"N004308",3447.77252646362,3449.72021978124,3481.08374399483,3531.59546334797,3591.46365249865,3656.50548422377
"N004309",1358.14125585042,1369.0767620667,1370.24776980533,1367.24776349247,1361.36292885518,1349.85598062877
"N004310",9442.80595724672,9556.16775201892,9679.35449795425,9838.94550253594,10018.2251684119,10208.0665101406
"N004311",11883.290692606,12054.6997566454,12191.9162957292,12257.0354302911,12368.2303177929,12498.8578303886
"N004312",6533.9259260085,6710.1975301878,6807.29816105159,6937.02483041406,7083.0423456446,7235.54574795802
"N004313",1578.39325820231,1533.09151485118,1498.58324714562,1470.46915741953,1444.74017387168,1422.46296942889
"N004314",10486.7415743984,10421.1623763877,10373.9557898586,10390.2697675961,10445.2735146193,10542.1490252525
"N004315",1479.24590185291,1355.15191961054,1264.9730523701,1190.25449714543,1132.09639937731,1070.09173159604
"N004316",4535.30579361182,4357.4966953332,4219.70575055018,4100.69929706904,3999.34122780506,3907.75353729782
"N004317",1612.88925801933,1423.83772263594,1295.46509740047,1184.68250253393,1088.030839493,1006.26606281469
"N004318",7650.61818856031,6870.6278908169,6320.17343356023,5900.00229729762,5541.64205952757,5238.58000850954
"N004319",4898.97122110819,4898.97122110819,4898.97122110819,4898.97122110819,4898.97122110819,4898.97122110819
"N004320",10455.8090146452,9361.6999809778,8607.70029086004,8008.3400130883,7507.88355370032,7096.12634543759
"N004321",3546.58740524732,3543.61059114891,3541.0889132448,3559.66898149546,3585.63876277542,3621.59121902823
"N004322",3540.23738268044,3551.57688432159,3555.20982145186,3573.07328599166,3597.47404586209,3626.55453808731
"N004323",1586.3792191272,1564.53755157289,1564.93667131962,1580.65072638886,1601.29788725585,1626.33499488045
"N004324",3623.15938341234,3572.66597291187,3498.71453538801,3390.99027504887,3266.72467128189,3112.13601956639
"N004325",3852.15359591217,3858.78373765783,3879.52929775017,3907.0802822858,3937.37276692111,3970.82813999614
"N004326",3644.21224798161,3735.49972756603,3831.13482336429,3927.7023471388,4026.39041563674,4126.67720466626
"N004327",2400.91151003898,2419.79654820961,2444.51559207084,2471.63166581389,2500.36219475078,2528.45823619508
"N004328",2716.31965016721,2768.86635518886,2827.12591105604,2889.26614292124,2950.3333891856,3014.96652452397
"N004329",2177.55469877085,2213.97334340848,2244.78578121093,2270.05645203878,2290.948138811,2307.82142766936
"N004330",2604.31759325365,2637.14794638195,2676.64986659855,2718.56683794839,2761.52266313351,2806.27784134902
"N004331",16144.5437462153,16388.1467512762,16720.6407889994,17099.0766846799,17509.6341492455,17931.8854387603
"N004332",10467.2095666554,10697.2930072655,10935.1845778696,11177.2571171911,11414.8661691328,11656.5533928858
"N004333",3913.87653742459,4037.20402460626,4161.11283509855,4283.28954413846,4405.88964298186,4528.41603105786
"N004334",19215.9152579871,19840.4169757047,20503.2781252449,21113.8978924078,21745.4836693397,22359.6659954411
"N004335",2642.41656077252,2740.5689995909,2848.97412943794,2963.97342324837,3083.36784881401,3207.51244046561
"N004336",3154.39396304971,3246.57090780608,3340.26043467714,3436.04023521697,3530.70136124153,3626.82513979635
"N004337",2502.35521801564,2534.65485808849,2569.5918326733,2607.28599304705,2644.87219345879,2682.09432612796
"N004338",4472.84616985876,4531.85099318454,4538.96261891331,4512.88805733713,4457.75350531593,4372.33271904968
