"","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48"
"N099714",23.9847651238522,42.4260850453178,111.841954069746,289.185069294457,610.182784598278,511.4894625925,579.078480591643,760.464292986648,1133.554483206,1236.60565532093,1114.97364005649,1213.30452101003,1510.78837365243,1935.16887890635,1363.00184094899,949.86457128767,719.48256865549,730.26093921113,695.362482640826,508.717391299335,212.803049507329,116.482202058903,85.4959299093055,79.6901564370485,74.7325238240721,124.919961622462,313.010869949822,773.073898794407,1564.64665298094,1262.6189716029,1380.43023564914,1755.45384260839,2540.01869822983,2695.50861070727,2368.7479316765,2516.58713188743,3064.09528980277,3843.06674480995,2653.77166609497,1815.24461399193,1350.99886491934,1348.62285006907,1264.10702686963,911.090171949419,375.750599044382,202.91724302494,147.035060836528,135.380136097356
"N099715",38.2982251249146,68.6346073023455,177.09402413125,377.492665917212,760.996656239105,530.961669814767,429.122193747616,527.162312610626,878.044973535796,934.891982252117,770.778096054788,790.568802459169,944.763026901465,1259.69234908686,781.016260900259,485.152789327143,384.639587928806,387.882967304443,303.789764871841,232.29519633318,119.805025821593,59.0511496386229,36.9307630629284,25.9999663732848,38.2982251249146,68.6346073023455,177.09402413125,377.492665917212,760.996656239105,530.961669814767,429.122193747616,527.162312610626,878.044973535796,934.891982252117,770.778096054788,790.568802459169,944.763026901465,1259.69234908686,781.016260900259,485.152789327143,384.639587928806,387.882967304443,303.789764871841,232.29519633318,119.805025821593,59.0511496386229,36.9307630629284,25.9999663732848
"N099716",15.1787981204339,27.8687302104179,80.3627389482648,220.650246162252,227.178121832276,173.258561673345,166.009562073769,272.810089418099,360.730964897481,403.997760200681,290.908603235205,317.113503823889,268.021454273974,395.290508400628,367.312253255193,247.935003994171,105.780917863421,86.6105698858073,80.854933551393,34.9423874805524,17.749449199462,15.045806924918,13.3816236337074,15.9825530907502,15.1787981204339,27.8687302104179,80.3627389482648,220.650246162252,227.178121832276,173.258561673345,166.009562073769,272.810089418099,360.730964897481,403.997760200681,290.908603235205,317.113503823889,268.021454273974,395.290508400628,367.312253255193,247.935003994171,105.780917863421,86.6105698858073,80.854933551393,34.9423874805524,17.749449199462,15.045806924918,13.3816236337074,15.9825530907502
"N099717",9.1160200535844,13.549854042312,41.2222648989243,46.0183745193742,72.7595993090094,46.4872756427823,41.2596688256278,44.9550120913532,77.4155468655908,71.6328917238264,51.3886566436135,69.0087042080651,71.2567226857064,85.9077272582251,58.7047708285253,38.7254314889364,23.2083721728317,21.952330827896,20.9300919897477,13.1921303908381,8.66565959122746,7.149738792762,6.94752544032809,7.2140111841366,6.596304015303,9.80460289695484,29.8282133951364,33.2986530125622,52.6484621855502,33.6379473915714,29.8552786791586,32.5292095698704,56.0174812730458,51.8331825213406,37.1845608244368,49.9343342799615,51.5609885899979,62.1623782010187,42.4784624493431,28.0215179127839,16.7934556585471,15.8845907681361,15.1449041381111,9.54575595007277,6.27042556081115,5.1735132689314,5.02719275397342,5.22002043223351
"N099718",10.1133560213527,30.4789456707634,156.443464705972,188.778676107675,353.117543582842,235.895613015298,141.415918783884,155.613824514668,332.388856813094,327.073004325565,218.92229759135,243.178667310768,324.523021215142,402.654054083195,199.217282581683,95.4234875329446,53.1923921490228,36.033209771224,32.6514028202938,25.5838269711835,15.7585085547442,12.1921953846618,10.1961966556898,10.0000765253845,10.1133560213527,30.4789456707634,156.443464705972,188.778676107675,353.117543582842,235.895613015298,141.415918783884,155.613824514668,332.388856813094,327.073004325565,218.92229759135,243.178667310768,324.523021215142,402.654054083195,199.217282581683,95.4234875329446,53.1923921490228,36.033209771224,32.6514028202938,25.5838269711835,15.7585085547442,12.1921953846618,10.1961966556898,10.0000765253845
"N099719",9.58216574358913,15.421631384873,51.4326136080223,130.089546801699,251.150169974683,164.330560744625,119.3611896847,127.848690241179,226.210787999494,199.223142120411,144.615461838476,155.952686104687,263.341896647487,361.508873166755,226.730417868169,123.908387421551,72.5061383942442,65.6900602071091,53.6149796864289,28.7069376969741,17.227321956058,13.3546316941746,11.9124450032585,11.9213389979289,9.58216574358913,15.421631384873,51.4326136080223,130.089546801699,251.150169974683,164.330560744625,119.3611896847,127.848690241179,226.210787999494,199.223142120411,144.615461838476,155.952686104687,263.341896647487,361.508873166755,226.730417868169,123.908387421551,72.5061383942442,65.6900602071091,53.6149796864289,28.7069376969741,17.227321956058,13.3546316941746,11.9124450032585,11.9213389979289
"N099720",9.4555830253275,10.4700660468025,16.1723004374032,21.9499443794718,36.4298810246393,41.6305636890332,75.6699207921605,108.361375415615,203.222456421363,203.701586464823,178.364469563962,174.465673275107,121.414145186935,138.451090921644,155.575500377203,179.185818293963,94.5469460296122,69.3346664830177,72.1817289325613,26.2229597303169,16.2370632287163,12.6493231540964,10.8179581938584,10.5077519024765,9.4555830253275,10.4700660468025,16.1723004374032,21.9499443794718,36.4298810246393,41.6305636890332,75.6699207921605,108.361375415615,203.222456421363,203.701586464823,178.364469563962,174.465673275107,121.414145186935,138.451090921644,155.575500377203,179.185818293963,94.5469460296122,69.3346664830177,72.1817289325613,26.2229597303169,16.2370632287163,12.6493231540964,10.8179581938584,10.5077519024765
"N099721",9.90222179289681,12.0611568565234,23.9969048333825,46.1298243212382,88.3346208371594,102.414668040097,146.23272260245,210.416420910007,371.57744097543,386.908709347399,324.993701878207,305.850800296092,255.489451852131,317.509870036599,330.500893944269,327.432593460647,197.986254068091,181.57678832936,182.396236843398,68.4706585447098,31.3355561875444,23.263701813274,17.5641257337402,16.2903234631431,14.7235911898549,17.8169370060829,35.22535142317,67.301760480627,128.116281208224,147.687769407152,209.706762866125,300.12764443501,527.234614703352,546.20779772651,456.544214131501,427.599291746884,355.531552006814,439.841436143169,455.82579272739,449.662781416866,270.762314071063,247.314207187369,247.449014374386,92.5335630834495,42.1890023168625,31.2067324275304,23.477005173683,21.6985232258801
"N099722",10.9526752989914,37.4306880627507,144.513589148963,355.067656029782,738.623370681129,458.429021732422,256.006064759689,233.059141651084,305.451699994424,336.566716134182,254.714922556492,294.07020566999,447.642871672151,612.270516941258,305.444266449958,138.568508595607,95.2144963452476,59.5042384830067,45.4168852072334,31.935261010515,17.1025599893036,11.9814727165433,10.1507377335607,12.0000000003571,10.9526752989914,37.4306880627507,144.513589148963,355.067656029782,738.623370681129,458.429021732422,256.006064759689,233.059141651084,305.451699994424,336.566716134182,254.714922556492,294.07020566999,447.642871672151,612.270516941258,305.444266449958,138.568508595607,95.2144963452476,59.5042384830067,45.4168852072334,31.935261010515,17.1025599893036,11.9814727165433,10.1507377335607,12.0000000003571
"N099723",39.0556620370757,43.6636992803499,80.2466472940094,165.069056275659,333.418163103319,239.481999366167,220.656312185495,270.229064550128,381.288662839808,417.431933976262,369.511100828278,374.166834015867,424.94173116284,597.146655534159,393.916853259038,267.890082900653,223.784144736776,248.022041247137,178.595023127355,156.411105558152,80.9923934893135,37.3043378852055,27.0312975849042,22.9732691976357,39.0556620370757,43.6636992803499,80.2466472940094,165.069056275659,333.418163103319,239.481999366167,220.656312185495,270.229064550128,381.288662839808,417.431933976262,369.511100828278,374.166834015867,424.94173116284,597.146655534159,393.916853259038,267.890082900653,223.784144736776,248.022041247137,178.595023127355,156.411105558152,80.9923934893135,37.3043378852055,27.0312975849042,22.9732691976357
"N099724",17.8314054762107,19.9192095716154,41.4932306791762,106.835861151096,226.237133451076,262.28580733338,371.338468924543,523.593725726099,870.569237224453,1057.74914116211,984.921068247139,992.327761240583,1045.71892315977,1093.72242107204,783.282865463975,581.761407093619,495.084353467036,349.49552025762,233.15646481279,147.174436172277,71.5591872800733,46.3739445149024,33.9256940977936,25.9999987687682,17.8314054972168,19.9192095855972,41.4932306895486,106.835861138559,226.237133388004,262.285807290888,371.33846890952,523.593725692417,870.569237141873,1057.74914104474,984.921068198791,992.327761235373,1045.71892315235,1093.72242104821,783.282865427886,581.761407101759,495.084353517486,349.495520343814,233.156464904426,147.174436249437,71.5591873466199,46.3739445665334,33.9256941362459,25.9999987977349
"N099725",14.2321067163328,20.7545369767369,48.1015141484263,174.653362042653,394.699855087233,500.907080109578,675.542859751317,905.12155481089,1485.24029734479,1666.97658073998,1304.31943098728,1182.62815838296,1079.6490630943,946.383313760103,538.266787863347,338.487347433702,224.349861378136,203.331471203455,182.507094644399,128.974822343254,75.5756488711372,55.837126790492,43.6335346109305,32.5718226373248,32.1220817400901,45.5448954657558,102.832690246338,364.383578051573,804.904642837448,999.883800327401,1321.6643797669,1737.64539063836,2800.92951788609,3091.09132145901,2380.3112728707,2125.81161741165,1913.01042336653,1654.11732449959,928.635219887598,576.768892789969,377.782742677964,338.537077714902,300.593749921808,210.234060133606,121.973281648929,89.2618180627569,69.1174058845108,51.1432378202186
"N099726",19.9364944370308,47.436445506654,125.517837780649,368.357122665443,852.794181998374,629.481030849858,524.099034025669,527.302547240688,929.924374841472,957.928965084521,635.649944302867,567.254819842047,652.44141001904,966.451678007306,539.883510463898,284.134546256038,192.99969651471,159.025581689306,150.627223665031,109.030651479064,56.4055273976919,38.930524981427,33.7363826803655,32.0748997170282,30.2225285644156,71.3907849071279,187.582587422227,546.785016377149,1257.6227381386,922.445429352954,763.329371757033,763.455070262464,1338.67966711599,1371.33775999039,905.074629939319,803.470014927445,919.443071033835,1355.24914796738,753.452372722784,394.688980621238,266.88172358166,218.934478411233,206.484343467909,148.839502477794,76.687523660619,52.7196358945824,45.5096644895136,43.1057911067574
"N099727",11.3633143875362,32.1156698195235,104.044458551406,295.971101095193,593.95328747315,452.877240892949,291.411616308821,297.217349865882,433.700402215934,455.704871940054,384.700572674509,359.921924833985,462.460616016717,625.035783240491,339.838928425361,171.635057127012,101.363914706826,87.7653848002637,77.0225383151975,55.2625074929804,26.2213365362644,18.846216011233,18.7571179827585,13.0018635017975,11.3633143875362,32.1156698195235,104.044458551406,295.971101095193,593.95328747315,452.877240892949,291.411616308821,297.217349865882,433.700402215934,455.704871940054,384.700572674509,359.921924833985,462.460616016717,625.035783240491,339.838928425361,171.635057127012,101.363914706826,87.7653848002637,77.0225383151975,55.2625074929804,26.2213365362644,18.846216011233,18.7571179827585,13.0018635017975
"N099728",22.7111756561757,22.1148390887576,33.7055267348831,61.2850489335387,146.109192314568,150.832527611051,263.101087271135,392.556839177858,731.701934344981,845.305407799913,713.378407968788,677.305383192126,647.803261596631,756.45578669079,831.084026274826,787.492924650103,687.655552508597,513.567173586275,382.510805322496,218.387912741489,128.29676930779,87.2426764228925,49.6277843309865,35.9999959866346,22.7111756561885,22.1148390887678,33.7055267348914,61.2850489335457,146.109192314574,150.832527611056,263.10108727114,392.556839177863,731.701934344988,845.30540779992,713.378407968793,677.305383192132,647.803261596636,756.455786690795,831.084026274831,787.492924650108,687.655552508601,513.567173586279,382.510805322498,218.387912741491,128.296769307791,87.2426764228935,49.6277843309873,35.9999959866347
"N099729",46.3363162854915,96.8050121150679,125.850634218217,221.717248994672,342.324936400421,619.775200581598,628.398867518119,489.932396803644,448.927924585229,448.39274395266,544.721824641438,751.840816085843,812.645871500957,734.438097669256,631.047022302892,543.35857933267,344.335847523951,210.405827793129,117.615009816635,79.790906211416,62.8670560181233,43.6372816669002,36.4090761353549,48.0187247187044,81.2928475635327,167.609918155309,215.177715453523,374.568664597582,571.733307910783,1023.83384944726,1027.24526867235,792.881980496802,719.549941525866,712.069266586199,857.383642967308,1173.30593371449,1257.79931399625,1127.77307648207,961.632961441425,821.926716321318,517.177187831834,313.856577824055,174.282167162442,117.477764492685,91.9873500214107,63.4675330368104,52.6471241439113,69.0438413380429
"N099730",159.393687208428,103.532666767039,120.209168668299,149.977309969084,254.771121775944,291.636866356564,413.858300794584,588.935576533689,1032.92810817881,1154.02863169702,969.595621049315,959.072942301549,999.876118672997,1151.74356925695,1123.58919954354,997.981512972679,867.766043390222,719.927218870093,630.699143077954,511.451544278325,374.750616440473,296.767122883176,243.880884636121,237.745501602868,133.110732137917,92.5436611448532,115.528450004389,156.04776908149,273.222300803195,311.309524667104,428.663104676672,605.305371336656,1072.49348382858,1191.91506061221,957.257266568907,948.193449838968,988.873245444387,1141.05285002881,1133.90462386692,1016.35144110247,881.064057420321,745.967844035838,674.242667230674,549.504031384797,432.07326905709,366.361780092246,311.530236223947,282.637926492067
"N099731",24.2567180390473,36.4596111454633,128.050822809595,351.094964193817,687.409235718776,489.164815221485,515.900286236566,611.509250177523,839.567362204531,930.76214383461,867.532231007473,912.272752677534,1023.09002758265,1216.79133156858,941.947470199137,670.108445339749,521.427103705756,445.714318267357,385.564338313213,299.950270077818,189.6141545886,109.799005883611,99.1083502786568,86.1928752643606,53.4732641225165,78.2756121492247,268.21576473417,718.641660455324,1376.95209886951,960.162132126075,993.480019025219,1156.57220009983,1561.11022455155,1703.02564513017,1563.28027813932,1620.2444200496,1792.19240242372,2103.72641708378,1608.30702009119,1130.58841685113,869.763736435191,735.407749268664,629.555482258239,484.887201589613,303.594258037843,174.188221353227,155.842006948078,134.383753710243
"N099732",11.4531780416542,22.6929749540392,64.5258425147727,160.964077425934,330.49303224824,262.374346532941,206.476651562807,185.889084283549,250.418043928302,250.991359658442,190.982537586999,187.62543385817,242.091419096714,313.300784309771,222.65706221623,129.047758448257,95.9629240204563,79.0205806964252,63.4285609548126,45.8346423717362,24.8557401968668,16.4480506078113,13.4740717190618,13.0206720989563,11.4531780416542,22.6929749540392,64.5258425147727,160.964077425934,330.49303224824,262.374346532941,206.476651562807,185.889084283549,250.418043928302,250.991359658442,190.982537586999,187.62543385817,242.091419096714,313.300784309771,222.65706221623,129.047758448257,95.9629240204563,79.0205806964252,63.4285609548126,45.8346423717362,24.8557401968668,16.4480506078113,13.4740717190618,13.0206720989563
