"","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48"
"N099700",35379.9703360846,33221.6665847951,31520.7701249379,30340.0609495544,29470.8855183295,28967.2050241829,28844.7031592223,29388.1703641304,30296.723021605,31439.201369632,33288.5999215304,35100.5345466973,37206.8650561065,39234.2044933884,40918.5126044223,42547.8772033779,43699.2020106716,44445.6962733621,44860.9483763917,44703.2978658718,43980.2060342728,43023.3516949072,41741.9535453485,40957.6261156556,39025.4117480758,36683.7478020031,34710.2513547133,33276.4348779256,32167.4581968845,31432.2989276274,31119.2415170522,31479.622386854,32147.6719303378,33118.2936579166,34944.5982840329,36745.7443976869,38726.4281987154,40614.8211938862,42209.8858541657,43756.0399611379,44755.0577876918,45452.9726891426,45874.0584294799,45692.0961684037,44971.7044018813,43945.2055218854,42587.768962396,41844.8136173704
"N099701",385.698299303353,364.293513196937,355.847991396729,344.422706107626,336.638870766343,336.790219988552,346.884104460327,364.721192196432,378.533165632766,409.40421193624,456.216423434437,498.76938208986,532.8218532532,566.978355534384,592.068111954647,609.873390134137,624.198352595104,623.481146901107,621.407585186227,606.154178998728,582.66491265396,575.981621250409,562.149687190663,536.168370183271,502.356620326342,464.983027345215,447.387782304674,428.778995825571,414.967073766052,412.124951708753,421.160897386741,440.162837187025,454.393235031847,488.638915888926,542.662264867731,590.868580313456,628.116286914216,666.440976094131,694.176640898486,712.512361091947,726.7577872626,723.38976505307,719.364853859111,699.661960924092,671.565948064703,662.70347774347,645.181903830469,613.432234719024
"N099702",2850.46935453683,2719.38747217897,2635.06838720813,2573.68680751108,2538.00278416342,2535.95207236057,2596.03184682483,2707.28450484341,2827.39291637237,3039.82038608736,3239.25413922365,3450.42140927551,3626.76589236582,3751.29254777797,3765.42868150709,3776.43949761084,3769.00114244338,3724.72008585125,3709.82235333944,3681.65606168793,3653.85594159657,3585.21736701334,3432.37379876541,3259.7165565608,3088.5324839621,2880.76199228655,2748.85368634687,2648.29896179088,2591.09615232111,2571.53178290215,2617.1506922982,2716.80351358916,2834.34354758719,3038.04133254381,3237.96977769979,3440.50127628846,3617.20558598091,3743.38863475363,3756.72719824907,3764.14793606688,3759.9203600414,3719.31450481191,3698.11663495089,3670.41226756256,3651.54320260764,3579.19343108908,3426.55749510026,3259.71394573631
"N099703",1758.65448000593,1680.73760136084,1625.71014583183,1550.40307505859,1504.15600570249,1453.72072056611,1438.23380507185,1429.66682849091,1437.68336014463,1464.75369874838,1584.65146328563,1653.84041269317,1707.12025217697,1753.24686547421,1830.62734505368,1849.97512066349,1860.63831452454,1890.84400158977,1918.33639104055,1927.77897176237,1928.37238469418,1907.46436665543,1865.44772774932,1848.37234386926,1812.37212333591,1703.77280939123,1634.35501655155,1549.87017632945,1499.50687289612,1446.39887312379,1429.58988137976,1418.7151602035,1427.04481336446,1454.38929858722,1573.59881441018,1641.72063642541,1696.27150628362,1741.65431023852,1818.86203071338,1841.25606924545,1850.27379146032,1880.9429968575,1909.16477757707,1917.34538971317,1918.39746677038,1898.84325785994,1858.01768247574,1840.77988471087
"N099704",419.387080269834,405.088161438065,374.450470285226,332.700046763203,290.194893812406,284.055420401541,282.653891503795,282.012200430276,283.225516059535,306.485991841687,342.399447555148,375.985423772479,412.209373875756,443.608965831326,469.446300425492,500.001619451051,526.735914258565,555.004474642476,592.403078105535,616.925079163889,636.353039021515,647.658296279402,640.609528748418,626.339955319723,593.259002799512,558.54586642896,506.569819741646,443.583661139063,381.836856427588,370.328209028083,364.994680872834,361.389165515356,360.071261230217,387.385229286369,430.20834459358,469.298464265368,511.975668084681,548.782137259999,578.16711955769,613.373141537597,643.107387498795,675.287328688266,718.661666862539,745.460173286798,766.937755482262,778.386249027162,767.854283903834,748.746537412225
"N099705",493.636391945758,494.025222649393,424.55170892622,325.486443428318,302.665433935384,296.618458438534,301.270127956608,308.15360671594,323.472426211096,348.378026073505,369.433816813562,399.062497097564,440.072330233738,492.109250480075,587.279586256017,757.490975705729,1044.44424546508,1378.5694504112,1507.91759429561,1527.08254608653,1581.28509875374,1604.93624825421,1563.59437224305,1470.17112236365,1324.67256065535,1245.35848247206,1019.15501664889,750.975615215547,674.172481283142,642.661975399486,636.20730264173,637.005359461773,655.240785729106,692.244813538941,721.656621068038,765.694033423526,831.66980186084,918.434408452902,1084.21530919683,1378.80148675104,1881.59345138752,2458.05717570894,2663.97836829279,2665.30587828106,2740.03792934645,2763.98224806546,2666.71198772065,2488.28538235199
"N099706",23714.0026082828,22224.6549018575,21291.5369348678,20539.8181153837,20081.6372733443,19947.0549921332,20024.6666479325,20467.4418180806,21136.8329508568,22131.5873823527,23605.0730896787,25201.5416057949,26572.3547344833,27828.4830154456,28868.2131195949,29581.5617951234,29926.7495301929,30239.6045349022,30388.2413524971,30216.8390693289,29608.4362734127,28627.2191247294,28178.1864667117,27108.6428514349,25442.6773429691,23718.344429861,22583.4249125326,21802.5954053917,21280.64898713,21023.7619564089,21073.8272054056,21444.8943985414,21974.8446873017,23099.6534263159,24570.3152444468,26181.1421144602,27776.1444380396,28884.7986208884,29749.4875136199,30429.9487864498,30787.9984072524,30982.4575314778,30950.01389923,30681.8627644613,30188.804596365,29281.9781418502,28818.0944693549,27650.3181087334
"N099707",572763.352209796,537875.771273109,509135.334100614,485184.655765431,467972.694345064,459880.00914095,461998.334144444,473864.61654797,491827.700457708,516306.777605505,546340.787038084,580384.339149337,614081.354134489,644110.359957418,668053.612074682,686860.880974157,699538.031180149,705543.982223171,708288.281325378,703336.015425671,691204.703129806,675759.685137076,657864.175377216,631884.25838375,595320.862678851,559843.813263973,530701.374258133,505106.827466497,486338.325363028,478692.785646852,478796.236115806,486492.047697282,501277.015869602,524045.562081196,553960.295879506,587839.058209202,620701.61862067,646116.062221914,669098.617572016,689435.844629834,700068.926575787,708956.668288093,709591.208919423,706317.468614706,695099.957477023,681020.240335832,661773.684349969,640146.935841014
"N099708",5651.38317243685,5436.61304070303,5259.36177336899,5105.41452947132,4981.82205656291,4935.59316416864,4910.48721007999,4946.8080318992,4993.76195144617,5053.94285581997,5131.75467828948,5354.72712490686,5563.6650283018,5727.64785149026,5874.07775549269,5928.07646118695,6039.79579068502,6108.72009546675,6188.4551783684,6223.31241318215,6241.67284360074,6198.79325061407,6111.18230875429,6040.31627470725,5960.10305170974,5695.88606066427,5483.48377492407,5298.09830121521,5152.82264684489,5083.88705287552,5041.71415034837,5065.38130798668,5101.38378115413,5148.88099688935,5216.65971928136,5434.06430166499,5634.25290095497,5794.11374734759,5931.49743200929,5983.74866007293,6088.27106969166,6155.61708764003,6227.72896690994,6262.4957508897,6275.84635868161,6231.86699166367,6142.40850849632,6070.04325680628
"N099709",1671.16087426967,1541.85103577575,1412.55371061653,1249.75008446447,1038.30773663598,955.283366221811,905.277580862824,886.954009572793,944.867796026086,1045.9496910004,1169.46472734549,1296.83421086004,1390.21372773899,1569.60364614304,1693.92072647921,1846.48067434325,2048.62729052204,2409.95748574284,2682.48461489137,2778.98177076706,2964.51567612366,3022.10140828153,3061.11173062409,2994.03540838219,2994.37113624962,2638.28012730445,2342.94929421301,2017.26315146725,1641.39242428932,1482.26325784331,1383.37678884127,1337.01458867083,1407.09295734833,1538.74401013036,1700.16240055312,1879.51468735242,1992.30819676694,2234.83094883733,2394.27578289149,2588.55598878914,2854.00783529069,3339.55715863237,3696.33225338596,3803.26053229962,4037.04080836029,4106.38912865262,4138.41597661517,4025.1972068276
"N099710",19.3518719889265,36.0775177394987,94.1438684522939,285.346801247585,812.529822107328,1401.64434143405,2527.47021736261,4136.94983428253,7331.63067058732,9399.53483214287,8633.97313502365,9084.83634388743,9325.07041182332,8274.2487028735,4044.85937826441,2272.33409853711,1638.89711544897,1242.94263954566,1130.85834520159,742.290809665154,492.750303776929,443.950099809982,299.422753853761,229.594015356099,183.06563787104,288.145525370638,678.07377010197,1879.68611691939,4986.68368167653,8041.27770183189,13561.8052474266,20960.9984519894,35628.0074158112,44079.3701871681,38337.4132970916,39627.6410568827,39224.0371794014,33790.1871734342,15952.5985716771,8718.25504825124,6057.86698223574,4526.71716271959,4064.46721690265,2574.26356005384,1670.21587766464,1494.36697246948,996.987509252996,753.937831996945
"N099711",17.9885347101666,25.7256668436648,66.1263919170797,158.855451136307,469.861984600799,872.827731425877,1554.1186883773,2535.13287434644,4558.85477634436,5706.01966959135,4949.06605745955,5097.60572259634,5031.20606004822,4534.19046830656,2688.73103018624,1495.13837282186,1058.90718180859,730.370055115046,644.609021331872,433.532920650053,259.471073464241,207.534056871723,160.687579716803,138.390700391286,117.536314882032,147.437573622445,350.104025099507,782.61244363927,2159.54669954405,3785.9371670531,6358.42217650956,9979.28845774755,17266.0073226571,20881.764654179,17429.9418285559,17458.6509754324,16726.4965375381,14771.2146816776,8557.26063458038,4617.84873826914,3220.40874328032,2162.71608899473,1871.45508158553,1222.92381134624,732.317624863364,569.162006918523,437.079128787173,371.720232199686
"N099712",235.003856772155,305.491227967099,433.520245308074,559.649576422601,874.72447697303,1001.1287053147,1243.60795025155,1663.29472911237,2546.72782560116,3067.58284556502,2798.32816525147,2802.39914236942,2812.55425331298,2920.94818726485,2784.14331673033,2334.09082009179,2053.72949145617,1715.24476686412,1367.5544236108,1082.14364489222,748.411448480696,621.816900817646,553.010037717651,516.471037379706,481.433451856995,487.846881535978,584.943554700085,676.481811065025,952.166042728734,1047.36564754616,1298.05262501993,1671.69356714535,2542.98328560892,2977.45550497663,2789.4781978872,2766.93828928252,2758.81346729094,2928.83919379626,2851.12073258458,2440.16118870358,2215.47601183339,1879.54588239233,1533.18489841479,1268.13348306624,925.09648340936,777.007843857162,694.918384227598,652.10532789074
"N099713",21.7622630731987,35.4161839199692,67.6895257268352,171.457846381675,401.684135945587,648.294571373753,1103.80847875863,1701.99808392583,2807.42493646911,3468.24043678769,3312.95420188084,3524.14653741053,3612.3346480001,3509.94724421133,2641.71716361762,1845.09279387426,1618.09578210874,1345.99047913709,1070.38683734011,814.239723850261,499.059463832177,267.890202736313,170.606780399704,139.617301288164,125.024328415605,166.37248724941,296.605139240093,696.947196834568,1537.99872491325,2355.50269361217,3843.63441152518,5707.10533506629,9122.94691089297,10860.7390152427,10052.0654752674,10474.553729913,10462.2813269898,9914.47460614778,7246.16149875831,5027.47446843421,4293.67949943444,3511.50530727594,2726.04174108802,2064.25748911707,1234.54641945473,653.797675414049,413.437267054934,341.777880574412
"N099714",42.8018078827599,89.5810985355835,271.044520196875,793.216377451143,1854.79606763849,1672.51826068605,2082.08647740071,2930.75521547488,4643.05890918071,5418.02199650674,5170.0941424371,6012.71069123634,7861.58956280618,10724.8872410272,7788.95835144413,5853.79745019367,4628.22359602281,4909.3154433969,4849.85771954026,3691.64336298164,1637.41159659386,953.760176022774,735.470266516623,719.051143628932,683.367555292575,1196.93468375176,3119.30481758098,8059.65635003804,16935.6504236979,14228.6506066921,15961.9232761747,20992.4316113368,32115.1029404118,35069.4580727263,31300.2132817965,35381.4448207998,44910.854776837,59080.0716204948,40927.9044100151,28783.5503991289,22268.209090436,22918.1174394331,22515.9534379357,17004.2150991988,7332.82270920164,4042.98455462671,2950.85559409934,2841.62471983178
"N099715",65.8213438516597,143.771056601772,438.913026259215,1069.78168913618,2441.3521541104,1901.47601400811,1705.86536015939,2296.63059857052,4186.45395244004,4846.71070391444,4335.10686549332,4797.76371155629,6169.80967625277,8860.71207965754,5881.09908188291,3888.74287969688,3303.97312919277,3532.17331852636,2947.88848794232,2397.74409192619,1310.7945762627,678.980795174435,452.5754048393,337.641644668594,516.426390363261,981.11265120693,2644.71340013607,5976.44611245971,12623.8559854214,9265.00430428786,7839.70622312085,10052.8456867064,17628.4430882381,19626.8497193339,16865.1336757412,18203.4258986068,22522.6666838267,31300.0741721797,20125.1576965045,13152.3784115104,10768.9088025663,11504.7646439898,9357.85822991208,7332.09285899828,4008.74259934823,2022.80326239777,1338.57032605754,974.077140677846
"N099716",54.9233517494999,120.421115358434,400.196260879923,1265.70193122357,1490.36588914642,1287.86759334842,1383.03978991272,2547.03614530034,3744.12733873451,4655.98000403344,3664.198366798,4407.47758205443,4101.9370895007,6579.90549984169,6642.17548150144,4901.27496813811,2249.44826499168,1995.85082900459,2022.4921490544,945.910101688165,515.190441390686,473.843115631908,444.523373457278,568.235723791247,584.418770465195,1129.12862073418,3492.63514245687,10384.7257452706,11331.8628747617,9135.36734859737,9311.2945403779,16166.5847054031,22563.9772137485,27627.0980927141,20775.6425796397,23569.316783464,21066.9578674761,34160.9816641236,32218.7828427052,23397.3645716268,10375.4474434963,9145.10952143482,8902.36210948775,4154.77691936716,2177.98965651106,1909.4716691804,1822.78746363188,2245.08760988615
"N099717",17.4313248779079,28.4932595733568,94.2195540728227,113.846504511174,193.37331163688,132.164768376813,125.171347657771,144.460852256285,263.512362557795,257.912868837847,194.414599350366,275.300943803468,298.56717079951,377.350196189067,269.051452447574,185.761081633558,116.374831620868,114.841784492665,113.85072455008,74.8566345596303,50.977401368783,43.6758421140428,44.2733462146947,47.6166997548291,45.2814152536483,69.3616039141986,218.169010488022,253.584730516199,412.676419317118,272.544708746859,250.385283777205,282.465583097577,500.688989545694,477.637994294367,353.655838492107,490.816339089118,520.202144245403,649.306814263054,456.603621621756,308.826438654815,191.430427350872,186.18638733585,181.84075151387,117.784245167405,80.0111077843279,67.3586771247531,67.1956157716965,72.2407303983991
"N099718",22.0871429721193,88.0851729466494,566.839095891582,833.982717653731,1860.23525711805,1455.78290247659,1012.80517945212,1271.84491964043,3097.61204776856,3430.44920940522,2588.6518789854,3184.38410896404,4733.20814292987,6526.69136108263,3559.68049658784,1862.72602372319,1142.33906929453,840.763121328333,838.577677218242,710.519502556341,474.635894951547,397.517062169378,362.170125204628,387.703827974206,415.986924417974,1348.12476505238,7465.31102838568,9754.39260171308,19568.3924037858,13946.1707288817,9009.48325414804,10646.430818562,24382.1312881975,24899.2241987841,18376.2999656514,21156.228109175,30655.2153199363,40905.421669813,20831.8917922766,10593.7913171422,6542.4499696928,4663.00674988925,4422.3435432144,3686.14159750725,2323.41681639897,1979.9539769931,1741.31113845535,1824.16422363252
